ID,Site,Sub-layer,Raw.material,Fire,Cortex,Cortex.position,Class,Blank,Blank.technology,Technology,Preservation,Length,Width,Thickness,Platform.width,Platform.thickness,Platform.type,Platform.shape,Dorsal.thinning,Bulb,Bulbar.scars,Bulb.type,Shattered.bulb,Lip,Lip.type,Knapping.technique,Curvature,Torsion,Section,Blank.shape,Scar.pattern,Scar.Pattern.2,Distal.end,Plunging,Bladelet.negatives,Typology,Typology.new,Typology.macro,Aurignacian.retouch,Retouch.position,Dorsal.retouch.localization,Ventral.retouch.localization,left_right,unilateral_bilateral,Angle.retouch.left,Angle.retouch.right,Angle.retouch.base.apex,Retouch.type.left,Retouch.type.right,Retouch.type.base.apex,Retouch.shape.left,Retouch.shape.right,Retouch.shape.base.apex,Max.retouch.length,Bulin.spalls.negative,Torsion.simplified,Platform_ratio,Robustness,Elongation,Volume,Area,Scanner,model.3D
Ca_1378,Cala,AU10,Chert,FALSE,0%,NA,Blank,Flake,Maintenance carinated,Maintenance,Complete,17,15.60000038,1.899999976,2.700000048,1.200000048,Plain,Oval,FALSE,TRUE,FALSE,Moderate,NA,TRUE,Pronounced,NA,Curved,0,Polyhedral,Convex,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,2.24999995,8.21052662,1.089743563,NA,NA,NA,NA
Ca_1379,Cala,AU10,Chert,FALSE,0%,NA,Blank,Flake,Optimal production,Optimal,Complete,20.60000038,13.80000019,3.799999952,3.5,1.299999952,Plain,Oval,FALSE,TRUE,FALSE,Pronounced,NA,TRUE,Moderate,NA,Curved,1R,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,2.692307791,3.631579043,1.49275363,NA,NA,NA,NA
Ca_1380,Cala,AU10,Chert,FALSE,0%,NA,Blank,Bladelet,Optimal production,Optimal,Complete,22.79999924,10.5,5.300000191,1.600000024,1.200000048,Plain,Oval,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved,0,Triangular,Sub-parallel,Unidirectional,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1.3333333,1.981132004,2.171428499,NA,NA,NA,NA
Ca_1381,Cala,AU10,Chert,FALSE,0%,NA,Blank,Bladelet,Optimal production,Optimal,Complete,20.70000076,8.800000191,3.400000095,3.200000048,0.400000006,Plain,Rectangular,FALSE,TRUE,FALSE,Moderate,NA,TRUE,Moderate,NA,Straight,1R,Triangular,Convergent,Unidirectional parallel,Unidirectional parallel,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,8,2.588235278,2.352272763,NA,NA,NA,NA
Ca_1382,Cala,AU10,Chert,FALSE,0%,NA,Blank,Flake,Maintenance carinated,Maintenance,Complete,10.69999981,14.89999962,3.099999905,2.799999952,0.300000012,Linear,Linear,FALSE,TRUE,FALSE,Moderate,NA,FALSE,Absent,NA,Curved slightly,0,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,9.333332804,4.806451638,0.718120811,NA,NA,NA,NA
Ca_1383,Cala,AU10,Chert,FALSE,0%,NA,Blank,Flake,Maintenance carinated,Maintenance,Complete,10,13.69999981,2.400000095,0.100000001,0.100000001,Punctiform,Punctiform,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Curved slightly,0,Trapezoidal,Convex,Unidirectional parallel,Unidirectional parallel,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1,5.708333027,0.729927017,NA,NA,NA,NA
Ca_1384,Cala,AU10,Chert,FALSE,1-33%,Distal,Blank,Flake,Maintenance carinated,Maintenance,Complete,8.600000381,8.399999619,1.700000048,2,0.100000001,Linear,Linear,FALSE,FALSE,TRUE,Absent,NA,FALSE,Absent,NA,Curved slightly,0,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,19.9999997,4.941176108,1.023809616,NA,NA,NA,NA
Ca_1385,Cala,AU10,Chert,FALSE,1-33%,Distal,Blank,Flake,Maintenance carinated,Maintenance,Complete,14.10000038,9.899999619,1.299999952,2.599999905,0.100000001,Linear,Linear,FALSE,FALSE,TRUE,Absent,NA,TRUE,Moderate,NA,Curved,1L,Trapezoidal,Comma-like,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,25.99999866,7.615384601,1.424242518,NA,NA,NA,NA
Ca_1386,Cala,AU10,Chert,FALSE,0%,NA,Blank,Bladelet,Optimal production,Optimal,Complete,15.39999962,5.5,2.200000048,1.899999976,0.100000001,Linear,Linear,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Straight,0,Triangular,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,18.99999948,2.499999946,2.799999931,NA,NA,NA,NA
Ca_1387,Cala,AU10,Chert,FALSE,0%,NA,Blank,Flakelet,Carinated,Optimal,Complete,11.39999962,5.800000191,1,1.600000024,0.699999988,Plain,Oval,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved slightly,0,Triangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,2.285714359,5.800000191,1.965517111,NA,NA,NA,NA
Ca_1388,Cala,AU10,Chert,FALSE,0%,NA,Blank,Bladelet,Optimal production,Optimal,Complete,16.20000076,3.900000095,1.299999952,1.5,0.800000012,Plain,Triangular,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved slightly,0,Trapezoidal,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1.874999972,3.000000183,4.153846248,NA,NA,NA,NA
Ca_1389,Cala,AU10,Chert,FALSE,0%,NA,Blank,Bladelet,Optimal production,Optimal,Complete,13,4.199999809,0.800000012,1.700000048,0.100000001,Linear,Linear,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved slightly,0,Triangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,17.00000022,5.249999683,3.095238236,NA,NA,NA,NA
Ca_1390,Cala,AU10,Chert,FALSE,0%,NA,Blank,Bladelet,Carinated,Optimal,Complete,11.69999981,5.5,1.200000048,0.100000001,0.100000001,Punctiform,Punctiform,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved,0,Triangular,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1,4.583333151,2.127272693,NA,NA,NA,NA
Ca_1391,Cala,AU10,Chert,FALSE,0%,NA,Blank,Bladelet,Carinated,Optimal,Complete,11,3.599999905,1.200000048,1,0.100000001,Linear,Linear,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved,0,Trapezoidal,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,9.999999851,2.999999801,3.055555637,NA,NA,NA,NA
Ca_1392,Cala,AU10,Chert,FALSE,33-66%,Left;Proximal,Blank,Flake,Semi-cortical,Semi-cortical,Complete,28,29,14.60000038,4,2,Cortical,Rectangular,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Straight,0,Lateral steep,Sub-parallel,Unidirectional,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,2,1.986301318,0.965517241,NA,NA,NA,NA
Ca_1393,Cala,AU10,Chert,FALSE,0%,NA,Blank,Flake,Centripetal,Optimal,Complete,18.10000038,14.69999981,5.300000191,7.900000095,3.200000048,Faceted,Rectangular,FALSE,TRUE,FALSE,Pronounced,NA,FALSE,Absent,NA,Curved slightly,0,Flat,Irregular,Centripetal,Other,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,2.468749993,2.77358477,1.231292559,NA,NA,NA,NA
Ca_1394,Cala,AU10,Radiolarite,FALSE,0%,NA,Blank,Flake,Maintenance carinated,Maintenance,Complete,16.70000076,13.5,3.200000048,2.599999905,1.600000024,Plain,Rectangular,FALSE,FALSE,FALSE,Absent,NA,TRUE,Pronounced,NA,Curved slightly,0,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1.624999916,4.218749937,1.237037094,NA,NA,NA,NA
Ca_1395,Cala,AU11,Chert,FALSE,0%,NA,Blank,Flake,Tablet,Maintenance,Undetermined,12.69999981,13.19999981,3.200000048,6,2.900000095,Faceted,Rectangular,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Straight,NA,Trapezoidal,Sub-parallel,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.068965449,4.124999879,0.962121212,NA,NA,NA,NA
Ca_1396,Cala,AU11,Chert,FALSE,100%,NA,Blank,Flake,Cortical,Initialization,Complete,12,5.5,4.800000191,NA,NA,Absent,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,bipolar?,Straight,0,Triangular,Sub-parallel,Unidirectional,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,1.145833288,2.181818182,NA,NA,NA,NA
Ca_1397,Cala,AU11,Radiolarite,FALSE,1-33%,Distal,Blank,Flake,Maintenance carinated,Maintenance,Complete,10.69999981,13.69999981,3.900000095,2.900000095,1.700000048,Plain,Oval,FALSE,FALSE,FALSE,Absent,NA,TRUE,Pronounced,NA,Curved slightly,0,Trapezoidal,Comma-like,Unidirectional,Unidirectional parallel,Straight,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1.705882361,3.512820378,0.781021895,NA,NA,NA,NA
Ca_1398,Cala,AU11,Chert,FALSE,0%,NA,Blank,Flake,Maintenance carinated,Maintenance,Complete,10.10000038,9.5,2.400000095,1.200000048,0.800000012,Plain,Oval,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved slightly,0,Triangular,Convex,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1.500000037,3.958333176,1.063157935,NA,NA,NA,NA
Ca_1399,Cala,AU10,Radiolarite,FALSE,0%,NA,Blank,Flake,Maintenance carinated,Maintenance,Complete,11.19999981,11.60000038,2.400000095,2.799999952,0.200000003,Linear,Linear,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved,0,Polyhedral,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,13.99999955,4.8333333,0.965517193,NA,NA,NA,NA
Ca_1400,Cala,AU10,Chert,FALSE,0%,NA,Blank,Flake,Maintenance carinated,Maintenance,Complete,9.399999619,8.899999619,3.200000048,1.5,0.100000001,Linear,Linear,FALSE,FALSE,TRUE,Absent,NA,TRUE,Moderate,NA,Curved,0,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,14.99999978,2.781249839,1.056179778,NA,NA,NA,NA
Ca_1401,Cala,AU10,Chert,FALSE,0%,NA,Blank,Bladelet,Carinated,Optimal,Complete,11.60000038,4.099999905,1.700000048,2,0.100000001,Linear,Linear,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved slightly,0,Trapezoidal,Sub-parallel,Unidirectional convergent,Unidirectional convergent,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,19.9999997,2.411764582,2.829268452,NA,NA,NA,NA
Ca_1402,Cala,AU11,Radiolarite,FALSE,0%,NA,Blank,Blade,Crest,Initialization,Proximal,31.70000076,15.5,10.69999981,4.099999905,3,Plain,Triangular,FALSE,TRUE,FALSE,Pronounced,NA,FALSE,Absent,NA,Straight,0,Triangular,Convergent,Unidirectional parallel + crossed,Other,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1.366666635,1.448598157,2.04516134,NA,NA,NA,NA
Ca_1403,Cala,AU11,Radiolarite,FALSE,0%,NA,Tool,Bladelet,Optimal production,Optimal,Distal,NA,8,1.899999976,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Straight,0,Triangular,Convergent,Unidirectional,Unidirectional parallel,Pointed,FALSE,FALSE,Bladelet with lateral retouch?,Bladelet retouched,Bladelet retouched,no,Direct,Distal,NA,Bilateral,Bilateral,NA,NA,Thin 30° - 60°,NA,NA,Marginal,NA,NA,Straight,NA,NA,no,NA,4.210526369,NA,NA,NA,NA,NA
Ca_1404,Cala,AU11,Radiolarite,FALSE,0%,NA,Tool,Blade,Optimal production,Optimal,Proximal,NA,14.10000038,3.5,3.900000095,1.799999952,Plain,Rectangular,FALSE,TRUE,FALSE,Moderate,NA,TRUE,Pronounced,NA,Straight,NA,Triangular,Sub-parallel,Unidirectional convergent,Unidirectional convergent,NA,FALSE,FALSE,Blade with lateral retouch;Notch,Blade retouched,Blade retouched,no,Direct,Continuous right;Mesial left,NA,NA,NA,Thin 30° - 60°,Thin 30° - 60°,NA,Stepped,Marginal,NA,Concav,Straight,NA,1.200000048,NA,NA,2.166666777,4.028571538,NA,NA,NA,NA,NA
Ca_1405,Cala,AU11,Radiolarite,FALSE,100%,NA,Blank,Flake,Cortical,Initialization,Complete,18,19.79999924,3.799999952,1.700000048,1.399999976,Plain,Rectangular,FALSE,TRUE,FALSE,Moderate,NA,TRUE,Pronounced,NA,Curved slightly,0,Flat,Convex,Unidirectional,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1.214285769,5.21052618,0.909090944,NA,NA,NA,NA
Ca_1406,Cala,AU11,Radiolarite,FALSE,0%,NA,Blank,Flake,Maintenance,Maintenance,Complete,25.39999962,17,5.5,2.5,0.100000001,Linear,Linear,FALSE,TRUE,FALSE,Pronounced,NA,FALSE,Absent,NA,Curved slightly,0,Polyhedral,Irregular,Unidirectional parallel + crossed,Other,Straight,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,24.99999963,3.090909091,1.494117625,NA,NA,NA,NA
Ca_1407,Cala,AU10,Chert,FALSE,0%,NA,Blank,Flakelet,Carinated,Optimal,Complete,8.699999809,5.800000191,1.100000024,1.100000024,0.200000003,Linear,Linear,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved slightly,0,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,5.500000037,5.272727332,1.499999918,NA,NA,NA,NA
Ca_1408,Cala,AU10,Radiolarite,FALSE,0%,NA,Blank,Flake,Maintenance carinated,Maintenance,Complete,11.5,8.199999809,1.899999976,1.700000048,0.200000003,Linear,Linear,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved slightly,1R,Polyhedral,Comma-like,Unidirectional convergent,Unidirectional convergent,Convex,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,8.500000112,4.315789427,1.402439057,NA,NA,NA,NA
Ca_1409,Cala,AU10,Radiolarite,FALSE,0%,NA,Blank,Flake,Maintenance carinated,Maintenance,Complete,15.30000019,17.10000038,5.800000191,4.900000095,1.299999952,Plain,Rectangular,FALSE,FALSE,FALSE,Absent,NA,TRUE,Pronounced,NA,Curved slightly,0,Trapezoidal,Irregular,Unidirectional parallel + crossed,Other,Irregular,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,3.769230981,2.948275831,0.894736833,NA,NA,NA,NA
Ca_1410,Cala,AU10,Chert,FALSE,0%,NA,Blank,Flakelet,Carinated,Optimal,Complete,6.900000095,3.799999952,0.899999976,0.300000012,0.200000003,Punctiform,Punctiform,FALSE,TRUE,FALSE,Moderate,NA,TRUE,Moderate,NA,Curved,0,Triangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1.500000037,4.222222281,1.815789522,NA,NA,NA,NA
Ca_1411,Cala,AU10,Radiolarite,FALSE,100%,NA,Blank,Flake,Cortical,Initialization,Complete,18.10000038,21.60000038,5.199999809,3,2,Plain,Rectangular,FALSE,TRUE,FALSE,Moderate,NA,FALSE,Absent,NA,Curved intense,1L,Flat,Convex,Unidirectional,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1.5,4.15384638,0.837962966,NA,NA,NA,NA
Ca_1412,Cala,AU10,Radiolarite,FALSE,1-33%,Distal,Blank,Flake,Maintenance carinated,Maintenance,Complete,14.5,13.69999981,3.599999905,4.900000095,2.400000095,Plain,Rectangular,FALSE,FALSE,FALSE,Absent,NA,TRUE,Pronounced,NA,Curved slightly,0,Trapezoidal,Irregular,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,2.041666625,3.805555603,1.058394175,NA,NA,NA,NA
Ca_1413,Cala,AU10,Radiolarite,FALSE,0%,NA,Blank,Flakelet,Carinated,Optimal,Complete,12,6.199999809,1,0.100000001,0.100000001,Punctiform,Punctiform,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Straight,0,Triangular,Irregular,Unidirectional convergent,Unidirectional convergent,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1,6.199999809,1.935483931,NA,NA,NA,NA
Ca_1414,Cala,AU10,Radiolarite,FALSE,0%,NA,Tool,Flake,Debordant,Maintenance,Distal,37.09999847,26.89999962,5.300000191,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Straight,0,Trapezoidal,Convergent,Unidirectional parallel + crossed,Other,Pointed,FALSE,FALSE,Point,Flake retouched,Flake retouched,no,Direct,Continuous bilateral;Distal,NA,NA,NA,Thin 30° - 60°,Semi-steep 60° - 80°;Thin 30° - 60°,NA,Stepped,Stepped,NA,Straight,Straight,NA,NA,NA,no,NA,5.075471443,1.379182119,NA,NA,NA,NA
Ca_1415,Cala,AU10,Chert,FALSE,66-99%,Distal;Middle,Blank,Flake,Cortical,Initialization,Complete,20.20000076,18.20000076,4.099999905,1.799999952,1,Plain,Triangular,FALSE,TRUE,FALSE,Moderate,NA,TRUE,Moderate,NA,Curved slightly,0,Flat,Sub-parallel,Unidirectional,Unidirectional parallel,Irregular,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1.799999952,4.43902468,1.109890105,NA,NA,NA,NA
Ca_1416,Cala,AU10,Chert,FALSE,0%,NA,Blank,Flake,Optimal production,Optimal,Complete,18.39999962,11.30000019,3.599999905,3.5,1.799999952,Plain,Oval,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved,1L,Rectangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1.944444496,3.138889025,1.628318523,NA,NA,NA,NA
Ca_1417,Cala,AU10,Radiolarite,FALSE,0%,NA,Blank,Flake,Maintenance carinated,Maintenance,Complete,10,9.100000381,2.799999952,2,1,Plain,Rectangular,FALSE,TRUE,FALSE,Moderate,NA,TRUE,Moderate,NA,Straight,0,Rectangular,Convex,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,2,3.250000192,1.098901053,NA,NA,NA,NA
Ca_1418,Cala,AU10,Radiolarite,FALSE,0%,NA,Blank,Bladelet,Lateral,Maintenance,Complete,23.10000038,9.100000381,2.799999952,1.5,0.899999976,Plain,Oval,FALSE,TRUE,FALSE,Moderate,NA,TRUE,Moderate,NA,Curved intense,2R,Triangular,Comma-like,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1.666666711,3.250000192,2.538461474,NA,NA,NA,NA
Ca_1419,Cala,AU11,Radiolarite,FALSE,0%,NA,Blank,Bladelet,Lateral,Maintenance,Complete,28.89999962,7.800000191,2.5,1.700000048,0.800000012,Plain,Oval,FALSE,TRUE,FALSE,Pronounced,NA,TRUE,Moderate,NA,Curved,1R,Polyhedral,Comma-like,Unidirectional parallel,Unidirectional parallel,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,2.125000028,3.120000076,3.705128066,NA,NA,NA,NA
Ca_1420,Cala,AU11,Radiolarite,FALSE,0%,NA,Blank,Flake,Maintenance carinated,Maintenance,Complete,11.30000019,11.30000019,2.900000095,2,0.100000001,Linear,Linear,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved,1R,Lateral steep,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,19.9999997,3.896551662,1,NA,NA,NA,NA
Ca_1421,Cala,AU11,Chert,FALSE,100%,NA,Blank,Flake,Cortical,Initialization,Complete,13.30000019,21,3.5,1.700000048,0.899999976,Plain,Oval,FALSE,TRUE,FALSE,Moderate,NA,TRUE,Moderate,NA,Curved slightly,0,Flat,Convex,Unidirectional,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1.888888992,6,0.633333342,NA,NA,NA,NA
Ca_1422,Cala,AU10,Chert,FALSE,0%,NA,Blank,Flakelet,Carinated,Optimal,Complete,14.30000019,9.100000381,1.600000024,1.200000048,0.600000024,Plain,Oval,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Straight,0,Trapezoidal,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,2,5.687500154,1.571428527,NA,NA,NA,NA
Ca_1423,Cala,AU10,Radiolarite,FALSE,0%,NA,Blank,Flake,Maintenance,Maintenance,Complete,13.19999981,17,2.400000095,1.899999976,0.899999976,Plain,Oval,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Straight,0,Flat,Irregular,Unidirectional parallel,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,2.111111141,7.083333052,0.776470577,NA,NA,NA,NA
Ca_1424,Cala,AU10,Chert,FALSE,0%,NA,Blank,Flake,Laminar,Optimal,Complete,42,23,7,6.900000095,5.5,Plain,Triangular,FALSE,TRUE,FALSE,Moderate,NA,FALSE,Absent,NA,Straight,0,Lateral steep,Sub-parallel,Unidirectional,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1.254545472,3.285714286,1.826086957,NA,NA,NA,NA
Ca_1427,Cala,AU10,Radiolarite,FALSE,1-33%,Distal,Blank,Flakelet,Carinated,Semi-cortical,Complete,14.5,7.5,3.299999952,2.200000048,0.899999976,Plain,Oval,FALSE,FALSE,FALSE,Absent,NA,TRUE,Pronounced,NA,Curved slightly,1R,Triangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,2.444444562,2.272727306,1.933333333,NA,NA,NA,NA
Ca_1428,Cala,AU10,Chert,FALSE,0%,NA,Blank,Flake,Maintenance carinated,Maintenance,Complete,9.100000381,7.099999905,1.5,2.700000048,0.5,Plain,Rectangular,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved slightly,0,Triangular,Convex,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,5.400000095,4.73333327,1.281690212,NA,NA,NA,NA
